Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Sale Condition
521.487,679357600.0,60.163597,67.27074,12171.905,7.0031433,7.5230837,1988.8025,2014.8923,134.44096,586.46533,263.21057,82.1059,924.33185,1064.4039,833.939,-5.3423953,1891.7755,0.08801919,0.9387985,1.9073538,0.81866914,3.3113284,0.8430648,7.20939,1.0081464,1992.682,2.1667073,576.695,378.02087,26.16571,-32.38188,22.026714,-8.5678835,13.743945,249.72696,6.5635457,2009.2373,236717.5,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
622.4796,633503000.0,129.08113,48.435314,2721.6758,8.369282,4.7957015,2003.5574,2016.1896,177.13162,-8.441883,10.757844,1166.1174,1159.2505,1139.8674,1289.6945,10.617439,2441.3608,-0.04002452,-0.042148244,2.572263,1.2821264,3.4414694,1.112959,8.775617,0.8221762,2012.5764,2.2962794,579.1186,54.592316,169.23846,45.256844,-4.7769203,30.380087,-7.521442,393.09525,6.415317,2008.9102,264252.56,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,BrkFace,Missing,TA,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,CWD,Normal
514.00244,563166900.0,137.40515,34.814083,-2393.4229,6.837292,4.5413857,2013.4244,2012.8948,9.73335,67.21955,5.6295404,570.22015,634.5303,605.33484,712.7009,18.454353,1339.2736,0.15663493,0.02644866,1.8522294,0.99008554,1.9372339,0.9469653,5.261281,0.12803757,2019.4247,1.6833024,413.5905,-13.997185,155.27188,-6.8425694,-11.382419,33.364784,13.301439,141.40324,6.0668087,2009.0574,158734.61,RL,Pave,Missing,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
611.4202,581464000.0,140.84,34.033215,-2095.2725,6.7710047,4.480387,2013.1703,2011.0038,20.446873,252.03381,0.36918375,399.39725,643.3052,610.63513,716.98236,15.919653,1346.0343,0.33545876,0.04866115,1.8107189,1.0095936,1.9286664,0.95005625,5.243262,0.18289685,2018.263,1.6442243,404.84406,-0.19314545,153.66687,-6.1094704,-9.751402,29.302572,10.999127,148.41083,6.401709,2008.936,160914.42,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,COD,Normal
650.8376,567263900.0,86.95694,54.052105,3767.2266,8.089594,4.408171,2010.0093,2011.0997,229.7544,128.95067,27.456223,1517.1714,1663.1895,1522.6215,290.7154,16.120861,1832.1697,0.041849673,-0.03884286,2.102129,0.50696033,2.2305305,0.9538588,6.562408,0.70972425,2011.463,1.6830056,449.41382,1.4294132,180.77145,-1.0189288,-0.8323187,41.793926,19.262552,171.41132,1.3024124,2008.843,243433.89,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
647.948,553791360.0,102.24523,53.329346,5022.2446,7.1094427,4.5837736,2012.6248,2002.6665,205.12946,1090.5931,-15.4691305,139.7171,1206.873,1125.3135,173.93536,12.786985,1313.9404,1.1305077,-0.06865613,1.4412307,0.6638468,1.2848339,0.8657127,4.6620665,0.7229156,2009.2738,1.9217223,527.393,63.11302,110.77128,-9.366936,-0.14077656,41.57732,15.188853,234.48763,3.3792331,2008.8994,215900.67,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,Missing,TA,TA,CBlock,Gd,TA,No,BLQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
714.69434,480940900.0,149.94252,39.17262,1137.0117,6.8243327,4.298754,2004.3224,1990.2814,339.17444,386.70145,-58.60871,457.4379,777.7738,779.5491,870.86597,-15.193392,1636.9733,0.2089629,0.07143754,1.7544615,1.2595993,2.448529,1.0925775,6.4315524,0.6008634,2000.7885,1.8640618,452.99765,81.51133,12.657063,-25.800358,11.731109,13.027115,-11.8610935,321.68295,0.7519187,2008.672,184378.31,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Missing,MnPrv,Shed,WD ,Normal
598.00165,530777060.0,146.41463,36.06278,-39.643585,6.5678725,4.500753,2006.5906,1997.0966,168.38397,653.33813,-0.38299826,73.41706,719.3347,711.6822,649.42395,-1.0087155,1361.3721,0.7356019,-0.014294076,1.6247381,1.0324464,1.9430022,1.0654032,5.4369736,0.4034788,2007.1176,1.8954028,474.4922,74.3234,52.39238,-2.6443713,6.8994923,9.868732,-14.148004,412.5227,5.695958,2008.9216,169551.6,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
578.0182,555517900.0,134.93692,43.190975,243.04782,6.443786,4.8537054,2002.9817,2000.4882,90.51847,560.0977,2.7007763,84.65824,641.6934,688.5969,808.4678,-4.039161,1493.4957,0.7142081,-0.051709015,1.8055452,1.0448024,2.5295992,1.1374888,6.218042,0.28143784,2006.1805,1.9257195,477.04465,79.92504,63.97718,-6.481077,3.3282087,-0.50052714,-11.889643,252.93736,7.433026,2008.9735,169799.39,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
752.96515,562350200.0,143.1043,40.29203,1500.2041,7.114622,4.7052445,2006.7732,2000.8245,227.65416,691.5915,17.60974,245.09927,947.7351,937.73505,812.89703,-9.386152,1741.4894,0.7893077,-0.0480706,1.9513372,1.059288,2.6135938,1.1669312,6.8201957,0.5836082,2006.9916,2.052935,509.61038,138.6925,42.156403,-3.4296248,12.828134,-17.217915,-25.668308,342.89865,5.6244507,2008.7015,210209.8,RM,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,Gable,CompShg,Stucco,BrkFace,Missing,TA,TA,BrkTil,Fa,Gd,Mn,Unf,Unf,GasA,Gd,Y,FuseA,Ex,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
856.42645,295364260.0,31.139986,67.03921,6949.413,8.238417,9.643514,1976.7322,2019.6344,387.73743,1427.0994,64.91104,486.57315,1969.0321,1879.3293,-82.411736,47.1314,1841.2734,1.1054101,0.23268047,1.5139011,0.0912813,2.341546,0.8330479,6.7550945,1.3846362,1977.6287,1.3957123,397.75995,424.6304,27.88393,-77.11285,106.74356,-57.45474,-10.958726,1387.4725,7.287329,2008.2468,300009.75,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
728.17865,639514900.0,80.324814,52.52996,5929.142,6.621866,5.250296,1991.4979,1995.5358,114.7872,1066.0538,90.06537,138.66174,1287.8174,1232.9076,-30.692312,14.084501,1216.4658,1.1901709,-0.012523736,1.3103944,0.30946645,1.442111,0.92369217,4.65377,0.68256855,1994.3049,1.7969044,504.08386,93.94038,88.5481,31.98567,9.986761,27.964565,-9.225777,532.24084,7.553439,2008.8766,194124.58,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
434.52832,619261000.0,-6.999202,90.875694,12824.68,6.922373,4.453454,1974.6498,1980.4626,153.4588,102.401375,71.37165,1387.1031,1559.6781,1552.2078,124.48696,14.862531,1688.8053,0.023703994,-0.095844224,1.5746669,0.28180876,2.6937687,0.88224447,6.6600866,0.73034227,1980.6342,2.504806,712.8762,90.09698,38.60544,160.30144,1.6108421,-32.979782,22.293818,529.4075,5.636123,2009.2631,213708.4,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,Gd,Gd,GLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
648.12024,578269440.0,74.96991,72.63644,9834.13,6.5576286,4.7503066,1981.1376,1983.5652,239.4478,202.4412,11.030042,684.8475,893.2844,991.2213,1006.191,0.6879083,1998.655,0.089567184,-0.016193192,1.7989277,1.2010195,3.4874396,1.02456,7.890541,0.83339554,1982.2655,1.897901,488.62305,74.7852,52.431183,13.582367,-3.318978,23.937357,8.295901,-67.75103,1.6849374,2008.8893,203794.7,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
542.19727,677941440.0,28.862175,84.78362,12625.257,5.769079,4.473815,1985.3645,1982.0483,87.405365,1041.9082,35.904156,326.5875,1400.9839,1471.8395,52.735485,6.5045495,1530.1881,1.0711534,0.025184494,1.6306175,0.18721145,3.0224664,1.1412619,6.686695,0.50615996,1985.7599,1.6951045,480.44287,88.83353,74.5636,-1.5925028,2.2813334,-6.6315713,0.40388292,-149.03908,7.0180044,2009.2484,188194.33,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,CBlock,Missing,Missing,Missing,Missing,Missing,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Detchd,Fin,TA,TA,N,Missing,MnPrv,Missing,WD ,Normal
591.7985,577943700.0,38.112747,83.09225,9659.034,5.3418207,5.7271633,1961.6051,1974.939,95.439766,225.37772,-16.957998,410.8766,617.7492,822.3243,826.18994,-6.861696,1640.0881,0.15595806,-0.013214569,1.4904987,0.9142166,3.7396443,1.0707215,7.4660316,0.45804894,1966.3958,1.7089057,443.9954,73.477806,6.623371,7.464386,3.428318,10.278429,4.083583,-62.811203,5.15181,2009.0023,148943.5,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,COD,Normal
682.98816,568097700.0,28.236471,75.52995,12233.297,6.8518324,5.7294197,1978.368,1986.8234,306.68918,151.42134,80.66851,1267.3805,1494.4429,1521.3008,5.0955296,6.190131,1532.4427,-0.06709921,0.08742007,1.562662,0.17469944,2.5183647,0.98674023,6.389198,0.77939975,1979.5552,2.129743,583.7497,168.59929,-43.20076,9.075163,19.838575,-4.421967,-9.15679,272.0146,0.23042093,2008.8451,211210.45,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,Missing,TA,TA,CBlock,Gd,TA,Av,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Missing,Detchd,RFn,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
714.85205,616768200.0,0.44909763,81.549545,8891.905,6.2794504,6.3756113,1962.9039,1988.5925,75.212944,-22.013721,48.156597,1359.3892,1382.1162,1467.2122,36.310772,-2.045726,1499.5735,-0.08712408,-0.036001157,1.6576663,-0.02593272,3.1519408,1.08394,6.8913383,0.39494753,1971.8905,1.8122039,500.48602,56.032673,36.71016,17.658474,13.991386,21.366869,-13.924905,292.26855,6.7120237,2008.828,178953.48,FV,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
647.8756,716788350.0,63.58566,67.789375,8815.974,7.112121,5.367537,1960.8167,1983.9935,126.37256,958.82306,115.99042,148.68243,1218.8666,1205.7036,1009.64514,10.27116,2222.3171,1.0162898,-0.036691587,1.5622007,1.1501276,3.1414094,0.85638016,7.7442327,1.3215123,1970.1368,1.8620074,521.6265,129.20406,150.09988,179.18478,9.6552515,-1.4278514,13.507253,867.1925,10.383988,2009.0376,241174.52,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkCmn,TA,TA,Slab,Missing,Missing,Missing,Missing,Missing,GasA,Gd,Y,FuseA,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
708.14105,632458240.0,53.148266,78.07648,13919.69,6.5797076,6.0926065,1974.667,1991.2849,166.70917,489.5417,120.14545,255.92609,861.4258,1009.9119,897.4497,18.604694,1925.2638,0.44310027,0.098786056,1.6579571,1.0292399,3.296763,0.93838537,7.5329924,1.0039802,1979.6864,2.2856631,609.6588,204.39143,17.073046,25.768639,5.6026793,11.285343,-4.4782524,123.77595,5.560109,2008.8694,221622.73,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
632.4181,672654600.0,44.61384,69.62129,11127.19,5.447456,5.6519394,1978.1914,1986.5345,29.831066,617.1227,87.54924,-54.83331,644.2758,801.52637,698.4747,9.039168,1507.4435,-0.025457827,0.94481844,1.4802289,0.8568001,3.2304132,0.81578135,6.301858,0.6463283,1982.4171,1.6837237,458.16217,180.67902,66.08921,0.54450965,16.25403,17.510015,2.410426,378.7925,10.907235,2009.0745,151478.38,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
548.2665,578185600.0,49.501488,86.01739,11288.838,7.00167,6.8916006,1959.3226,1993.8737,197.604,92.327095,18.739883,867.0679,970.2127,1178.6133,1290.682,-12.493559,2457.3633,-0.1284056,0.0046469355,2.0320442,1.2425448,4.3146133,1.0815678,9.489579,1.168684,1966.7273,1.9290466,510.71686,8.182526,130.53409,-32.228558,-3.146269,143.7332,0.36782342,180.27711,4.68728,2009.0054,244279.4,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
566.0324,571564100.0,38.46351,78.13525,12709.014,6.359066,4.4601526,1974.5018,1971.8634,283.9905,653.6376,56.268562,799.05835,1504.0206,1527.098,194.20898,8.797237,1729.8225,0.5674568,-0.06318627,1.5079585,0.47455755,2.8662386,1.0671633,6.98383,0.93200487,1973.6473,1.7979982,501.7874,73.30682,33.93424,30.546642,15.135153,21.189116,-16.32241,330.42496,3.7427049,2009.0448,205599.33,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,RFn,Gd,Gd,Y,Missing,GdPrv,Missing,WD ,Normal
667.9961,659850050.0,23.73993,78.22754,14035.176,5.4014297,5.1232557,1978.368,1977.3601,133.18385,584.6734,199.13438,474.3289,1251.7865,1390.3196,10.81016,-9.541027,1390.1332,-0.082981676,0.98620343,1.5317228,0.11468629,3.029652,1.0213922,6.181564,0.5768696,1979.0701,1.8270781,520.6691,211.29608,-2.2934191,3.963846,22.57431,-3.7347438,7.1952496,496.26337,8.029964,2009.0337,154824.9,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
713.31793,596624060.0,20.655293,77.421005,8431.485,5.040711,4.7941456,1971.2078,1968.2169,88.04675,931.2086,-12.248313,225.70898,1143.163,1195.6366,-63.310993,-9.51589,1120.5588,0.93321157,-0.021092977,1.1204616,0.22180815,2.6587195,1.0313436,5.536894,0.3554954,1970.0111,1.2456987,352.32858,40.431957,38.32911,5.1748085,14.255068,-4.3848653,-6.737223,64.432655,7.046071,2008.8864,134833.66,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,Missing,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
676.78723,536786240.0,47.606125,80.869095,13991.759,7.0651383,6.821161,1967.1093,1992.565,218.70439,436.0883,126.61624,300.4704,856.6428,1029.4966,1251.3555,7.661777,2288.073,0.26849994,0.10541098,1.7235606,1.4571968,3.7317226,0.8789992,8.495182,1.4550337,1970.9302,2.266196,604.34265,117.060104,91.11186,-13.540066,9.777743,120.897385,-25.846687,436.98065,8.055047,2008.7587,254652.1,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,Missing,TA,Gd,CBlock,Gd,TA,No,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Missing,GdPrv,Missing,WD ,Normal
634.4974,662595100.0,28.118387,78.67971,13225.008,5.946396,4.4601135,1989.6605,1978.7244,250.93184,706.1064,-28.479017,716.97156,1388.0304,1455.0037,-44.583607,-17.656876,1392.2367,-0.14210656,0.8525945,1.5253929,0.17460191,2.6392283,0.9508348,5.869401,0.65581644,1986.0273,1.9413515,557.3517,121.95498,14.785774,-15.110905,12.891343,29.814985,8.301118,313.65817,3.7536628,2009.0914,178560.48,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
445.5794,505769060.0,26.96312,74.38623,15257.726,6.771041,5.133837,1999.1249,1996.9622,37.981724,60.414776,1040.8678,608.6748,1703.751,1728.133,-59.168232,-22.33565,1647.3121,1.0275522,-0.029277135,1.8472728,0.260718,2.790231,1.0886401,6.6025076,0.9970566,1992.8763,1.9346977,519.9901,256.65646,88.494675,-0.113275744,-7.810164,18.73841,7.018041,-201.65788,7.5093985,2009.1221,227613.2,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseF,Fa,Typ,Gd,Detchd,Unf,Fa,Po,P,Missing,Missing,Missing,WD ,Normal
664.8561,579922400.0,62.77992,70.7114,5083.386,6.6742964,5.830321,1998.2974,2007.7903,-3.3424332,655.55865,-26.89311,145.56195,772.099,865.1836,751.97736,-3.2122047,1611.7656,0.7902262,-0.09488571,1.8369359,0.88179106,3.016119,1.0081308,6.763077,0.3823493,2002.7382,2.3290696,611.2806,105.148254,88.60099,-0.24259397,0.27898487,4.774904,-6.016332,94.051346,10.957342,2008.8549,205673.02,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,TA,TA,CBlock,TA,TA,Mn,BLQ,LwQ,GasA,TA,Y,FuseA,Fa,Typ,Gd,Attchd,RFn,TA,TA,Y,Missing,Missing,Shed,WD ,Normal
695.9932,703561340.0,30.43731,66.255516,7530.168,4.4235034,5.42022,1970.4095,1973.455,23.709774,598.73846,-18.432997,238.45917,813.8343,935.9497,-155.26903,-18.836088,760.69794,-0.054512113,0.8500742,1.044057,0.0066906014,2.3507702,0.9183376,4.343871,0.07822386,1972.8666,1.1187314,321.9887,79.58368,10.934406,-24.907124,13.346784,17.81675,12.000952,194.1375,6.2878428,2009.0703,81999.11,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
719.17395,553596200.0,9.91871,82.272934,10285.156,6.028073,4.699613,1974.4763,1975.3545,169.97556,63.168865,58.343597,1222.9124,1341.8994,1379.3617,100.959526,0.56058276,1479.7037,-0.004567533,-0.05420543,1.5221444,0.29197374,3.0440006,1.0134269,6.6436596,0.4809771,1975.2328,1.6531163,450.95584,48.58487,27.454021,25.431913,9.176918,-7.2846265,1.2357435,31.962132,3.4263802,2008.7675,169100.2,RM,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,Missing,Gd,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Min2,Gd,Attchd,Unf,Fa,Fa,Y,Missing,Missing,Missing,WD ,Normal
563.9277,656326800.0,26.724426,66.53581,11077.789,4.3512344,5.5190754,1968.2516,1971.9077,-23.417233,210.19614,425.793,201.10837,831.24384,992.43225,-152.21696,-21.33989,818.673,-0.033916056,0.8465106,1.0655831,0.068413146,2.4299643,0.9406865,4.4824066,0.28609234,1969.6537,1.2281226,345.21402,147.09525,2.731712,-13.673378,6.026821,32.491047,12.640187,162.14127,7.2318935,2009.2039,82790.125,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,Missing,Gd,Gd,PConc,Fa,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
552.3634,662710400.0,60.10669,79.36609,14237.7705,6.0796742,4.8553996,1974.5883,1975.8893,271.02686,601.8545,-3.485339,438.39767,1026.5555,1214.0902,909.806,-29.543144,2095.495,-0.30009827,0.8647114,1.7819825,1.0831004,3.7526965,1.0122641,8.012915,1.1712525,1973.2378,1.8298477,509.96368,13.751869,111.22501,-44.037155,-2.2539089,157.09389,-0.6794265,359.05237,5.1751475,2009.1763,203426.67,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,GdPrv,Missing,WD ,Normal
